token	year	seq
our	1925	780
country	1925	781
represents	1925	782
nothing	1925	783
but	1925	784
peaceful	1925	785
intentions	1925	786
toward	1925	787
all	1925	788
the	1925	789
earth	1925	790
but	1925	791
it	1925	792
ought	1925	793
not	1925	794
to	1925	795
fail	1925	796
to	1925	797
maintain	1925	798
such	1925	799
a	1925	800
military	1925	801
force	1925	802
as	1925	803
comports	1925	804
with	1925	805
the	1925	806
dignity	1925	807
and	1925	808
security	1925	809
of	1925	810
a	1925	811
great	1925	812
people	1925	813
it	1925	814
ought	1925	815
to	1925	816
be	1925	817
a	1925	818
balanced	1925	819
force	1925	820
intensely	1925	821
modern	1925	822
capable	1925	823
of	1925	824
defense	1925	825
by	1925	826
sea	1925	827
and	1925	828
land	1925	829
beneath	1925	830
the	1925	831
surface	1925	832
and	1925	833
in	1925	834
the	1925	835
air	1925	836
but	1925	837
it	1925	838
should	1925	839
be	1925	840
so	1925	841
conducted	1925	842
that	1925	843
all	1925	844
the	1925	845
world	1925	846
may	1925	847
see	1925	848
in	1925	849
it	1925	850
not	1925	851
a	1925	852
menace	1925	853
but	1925	854
an	1925	855
instrument	1925	856
of	1925	857
security	1925	858
and	1925	859
peace	1925	860
this	1925	861
nation	1925	862
believes	1925	863
thoroughly	1925	864
in	1925	865
an	1925	866
honorable	1925	867
peace	1925	868
under	1925	869
which	1925	870
the	1925	871
rights	1925	872
of	1925	873
its	1925	874
citizens	1925	875
are	1925	876
to	1925	877
be	1925	878
everywhere	1925	879
protected	1925	880
it	1925	881
has	1925	882
never	1925	883
found	1925	884
that	1925	885
the	1925	886
necessary	1925	887
enjoyment	1925	888
of	1925	889
such	1925	890
a	1925	891
peace	1925	892
could	1925	893
be	1925	894
maintained	1925	895
only	1925	896
by	1925	897
a	1925	898
great	1925	899
and	1925	900
threatening	1925	901
array	1925	902
of	1925	903
arms	1925	904
in	1925	905
common	1925	906
with	1925	907
other	1925	908
nations	1925	909
it	1925	910
is	1925	911
now	1925	912
more	1925	913
determined	1925	914
than	1925	915
ever	1925	916
to	1925	917
promote	1925	918
peace	1925	919
through	1925	920
friendliness	1925	921
and	1925	922
good	1925	923
will	1925	924
through	1925	925
mutual	1925	926
understandings	1925	927
and	1925	928
mutual	1925	929
forbearance	1925	930
we	1925	931
have	1925	932
never	1925	933
practiced	1925	934
the	1925	935
policy	1925	936
of	1925	937
competitive	1925	938
armaments	1925	939
we	1925	940
have	1925	941
recently	1925	942
committed	1925	943
ourselves	1925	944
by	1925	945
covenants	1925	946
with	1925	947
the	1925	948
other	1925	949
great	1925	950
nations	1925	951
to	1925	952
a	1925	953
limitation	1925	954
of	1925	955
our	1925	956
sea	1925	957
power	1925	958
as	1925	959
one	1925	960
result	1925	961
of	1925	962
this	1925	963
our	1925	964
navy	1925	965
ranks	1925	966
larger	1925	967
in	1925	968
comparison	1925	969
than	1925	970
it	1925	971
ever	1925	972
did	1925	973
before	1925	974
removing	1925	975
the	1925	976
burden	1925	977
of	1925	978
expense	1925	979
and	1925	980
jealousy	1925	981
which	1925	982
must	1925	983
always	1925	984
accrue	1925	985
from	1925	986
a	1925	987
keen	1925	988
rivalry	1925	989
is	1925	990
one	1925	991
of	1925	992
the	1925	993
most	1925	994
effective	1925	995
methods	1925	996
of	1925	997
diminishing	1925	998
that	1925	999
unreasonable	1925	1000
hysteria	1925	1001
and	1925	1002
misunderstanding	1925	1003
which	1925	1004
are	1925	1005
the	1925	1006
most	1925	1007
potent	1925	1008
means	1925	1009
of	1925	1010
fomenting	1925	1011
war	1925	1012
this	1925	1013
policy	1925	1014
represents	1925	1015
a	1925	1016
new	1925	1017
departure	1925	1018
in	1925	1019
the	1925	1020
world	1925	1021
it	1925	1022
is	1925	1023
a	1925	1024
thought	1925	1025
an	1925	1026
ideal	1925	1027
which	1925	1028
has	1925	1029
led	1925	1030
to	1925	1031
an	1925	1032
entirely	1925	1033
new	1925	1034
line	1925	1035
of	1925	1036
action	1925	1037
it	1925	1038
will	1925	1039
not	1925	1040
be	1925	1041
easy	1925	1042
to	1925	1043
maintain	1925	1044
some	1925	1045
never	1925	1046
moved	1925	1047
from	1925	1048
their	1925	1049
old	1925	1050
positions	1925	1051
some	1925	1052
are	1925	1053
constantly	1925	1054
slipping	1925	1055
back	1925	1056
to	1925	1057
the	1925	1058
old	1925	1059
ways	1925	1060
of	1925	1061
thought	1925	1062
and	1925	1063
the	1925	1064
old	1925	1065
action	1925	1066
of	1925	1067
seizing	1925	1068
a	1925	1069
musket	1925	1070
and	1925	1071
relying	1925	1072
on	1925	1073
force	1925	1074
america	1925	1075
has	1925	1076
taken	1925	1077
the	1925	1078
lead	1925	1079
in	1925	1080
this	1925	1081
new	1925	1082
direction	1925	1083
and	1925	1084
that	1925	1085
lead	1925	1086
america	1925	1087
must	1925	1088
continue	1925	1089
to	1925	1090
hold	1925	1091
if	1925	1092
we	1925	1093
expect	1925	1094
others	1925	1095
to	1925	1096
rely	1925	1097
on	1925	1098
our	1925	1099
fairness	1925	1100
and	1925	1101
justice	1925	1102
we	1925	1103
must	1925	1104
show	1925	1105
that	1925	1106
we	1925	1107
rely	1925	1108
on	1925	1109
their	1925	1110
fairness	1925	1111
and	1925	1112
justice	1925	1113
if	1925	1114
we	1925	1115
are	1925	1116
to	1925	1117
judge	1925	1118
by	1925	1119
past	1925	1120
experience	1925	1121
there	1925	1122
is	1925	1123
much	1925	1124
to	1925	1125
be	1925	1126
hoped	1925	1127
for	1925	1128
in	1925	1129
international	1925	1130
relations	1925	1131
from	1925	1132
frequent	1925	1133
conferences	1925	1134
and	1925	1135
consultations	1925	1136
we	1925	1137
have	1925	1138
before	1925	1139
us	1925	1140
the	1925	1141
beneficial	1925	1142
results	1925	1143
of	1925	1144
the	1925	1145
washington	1925	1146
conference	1925	1147
and	1925	1148
the	1925	1149
various	1925	1150
consultations	1925	1151
recently	1925	1152
held	1925	1153
upon	1925	1154
european	1925	1155
affairs	1925	1156
some	1925	1157
of	1925	1158
which	1925	1159
were	1925	1160
in	1925	1161
response	1925	1162
to	1925	1163
our	1925	1164
suggestions	1925	1165
and	1925	1166
in	1925	1167
some	1925	1168
of	1925	1169
which	1925	1170
we	1925	1171
were	1925	1172
active	1925	1173
participants	1925	1174
even	1925	1175
the	1925	1176
failures	1925	1177
cannot	1925	1178
but	1925	1179
be	1925	1180
accounted	1925	1181
useful	1925	1182
and	1925	1183
an	1925	1184
immeasurable	1925	1185
advance	1925	1186
over	1925	1187
threatened	1925	1188
or	1925	1189
actual	1925	1190
warfare	1925	1191
i	1925	1192
am	1925	1193
strongly	1925	1194
in	1925	1195
favor	1925	1196
of	1925	1197
continuation	1925	1198
of	1925	1199
this	1925	1200
policy	1925	1201
whenever	1925	1202
conditions	1925	1203
are	1925	1204
such	1925	1205
that	1925	1206
there	1925	1207
is	1925	1208
even	1925	1209
a	1925	1210
promise	1925	1211
that	1925	1212
practical	1925	1213
and	1925	1214
favorable	1925	1215
results	1925	1216
might	1925	1217
be	1925	1218
secured	1925	1219
in	1925	1220
conformity	1925	1221
with	1925	1222
the	1925	1223
principle	1925	1224
that	1925	1225
a	1925	1226
display	1925	1227
of	1925	1228
reason	1925	1229
rather	1925	1230
than	1925	1231
a	1925	1232
threat	1925	1233
of	1925	1234
force	1925	1235
should	1925	1236
be	1925	1237
the	1925	1238
determining	1925	1239
factor	1925	1240
in	1925	1241
the	1925	1242
intercourse	1925	1243
among	1925	1244
nations	1925	1245
we	1925	1246
have	1925	1247
long	1925	1248
advocated	1925	1249
the	1925	1250
peaceful	1925	1251
settlement	1925	1252
of	1925	1253
disputes	1925	1254
by	1925	1255
methods	1925	1256
of	1925	1257
arbitration	1925	1258
and	1925	1259
have	1925	1260
negotiated	1925	1261
many	1925	1262
treaties	1925	1263
to	1925	1264
secure	1925	1265
that	1925	1266
result	1925	1267
the	1925	1268
same	1925	1269
considerations	1925	1270
should	1925	1271
lead	1925	1272
to	1925	1273
our	1925	1274
adherence	1925	1275
to	1925	1276
the	1925	1277
permanent	1925	1278
court	1925	1279
of	1925	1280
international	1925	1281
justice	1925	1282
where	1925	1283
great	1925	1284
principles	1925	1285
are	1925	1286
involved	1925	1287
where	1925	1288
great	1925	1289
movements	1925	1290
are	1925	1291
under	1925	1292
way	1925	1293
which	1925	1294
promise	1925	1295
much	1925	1296
for	1925	1297
the	1925	1298
welfare	1925	1299
of	1925	1300
humanity	1925	1301
by	1925	1302
reason	1925	1303
of	1925	1304
the	1925	1305
very	1925	1306
fact	1925	1307
that	1925	1308
many	1925	1309
other	1925	1310
nations	1925	1311
have	1925	1312
given	1925	1313
such	1925	1314
movements	1925	1315
their	1925	1316
actual	1925	1317
support	1925	1318
we	1925	1319
ought	1925	1320
not	1925	1321
to	1925	1322
withhold	1925	1323
our	1925	1324
own	1925	1325
sanction	1925	1326
because	1925	1327
of	1925	1328
any	1925	1329
small	1925	1330
and	1925	1331
inessential	1925	1332
difference	1925	1333
but	1925	1334
only	1925	1335
upon	1925	1336
the	1925	1337
ground	1925	1338
of	1925	1339
the	1925	1340
most	1925	1341
important	1925	1342
and	1925	1343
compelling	1925	1344
fundamental	1925	1345
reasons	1925	1346
we	1925	1347
cannot	1925	1348
barter	1925	1349
away	1925	1350
our	1925	1351
independence	1925	1352
or	1925	1353
our	1925	1354
sovereignty	1925	1355
but	1925	1356
we	1925	1357
ought	1925	1358
to	1925	1359
engage	1925	1360
in	1925	1361
no	1925	1362
refinements	1925	1363
of	1925	1364
logic	1925	1365
no	1925	1366
sophistries	1925	1367
and	1925	1368
no	1925	1369
subterfuges	1925	1370
to	1925	1371
argue	1925	1372
away	1925	1373
the	1925	1374
undoubted	1925	1375
duty	1925	1376
of	1925	1377
this	1925	1378
country	1925	1379
by	1925	1380
reason	1925	1381
of	1925	1382
the	1925	1383
might	1925	1384
of	1925	1385
its	1925	1386
numbers	1925	1387
the	1925	1388
power	1925	1389
of	1925	1390
its	1925	1391
resources	1925	1392
and	1925	1393
its	1925	1394
position	1925	1395
of	1925	1396
leadership	1925	1397
in	1925	1398
the	1925	1399
world	1925	1400
actively	1925	1401
and	1925	1402
comprehensively	1925	1403
to	1925	1404
signify	1925	1405
its	1925	1406
approval	1925	1407
and	1925	1408
to	1925	1409
bear	1925	1410
its	1925	1411
full	1925	1412
share	1925	1413
of	1925	1414
the	1925	1415
responsibility	1925	1416
of	1925	1417
a	1925	1418
candid	1925	1419
and	1925	1420
disinterested	1925	1421
attempt	1925	1422
at	1925	1423
the	1925	1424
establishment	1925	1425
of	1925	1426
a	1925	1427
tribunal	1925	1428
for	1925	1429
the	1925	1430
administration	1925	1431
of	1925	1432
even	1925	1433
handed	1925	1434
justice	1925	1435
between	1925	1436
nation	1925	1437
and	1925	1438
nation	1925	1439
the	1925	1440
weight	1925	1441
of	1925	1442
our	1925	1443
enormous	1925	1444
influence	1925	1445
must	1925	1446
be	1925	1447
cast	1925	1448
upon	1925	1449
the	1925	1450
side	1925	1451
of	1925	1452
a	1925	1453
reign	1925	1454
not	1925	1455
of	1925	1456
force	1925	1457
but	1925	1458
of	1925	1459
law	1925	1460
and	1925	1461
trial	1925	1462
not	1925	1463
by	1925	1464
battle	1925	1465
but	1925	1466
by	1925	1467
reason	1925	1468
we	1925	1469
have	1925	1470
never	1925	1471
any	1925	1472
wish	1925	1473
to	1925	1474
interfere	1925	1475
in	1925	1476
the	1925	1477
political	1925	1478
conditions	1925	1479
of	1925	1480
any	1925	1481
other	1925	1482
countries	1925	1483
especially	1925	1484
are	1925	1485
we	1925	1486
determined	1925	1487
not	1925	1488
to	1925	1489
become	1925	1490
implicated	1925	1491
in	1925	1492
the	1925	1493
political	1925	1494
controversies	1925	1495
of	1925	1496
the	1925	1497
old	1925	1498
world	1925	1499
with	1925	1500
a	1925	1501
great	1925	1502
deal	1925	1503
of	1925	1504
hesitation	1925	1505
we	1925	1506
have	1925	1507
responded	1925	1508
to	1925	1509
appeals	1925	1510
for	1925	1511
help	1925	1512
to	1925	1513
maintain	1925	1514
order	1925	1515
protect	1925	1516
life	1925	1517
and	1925	1518
property	1925	1519
and	1925	1520
establish	1925	1521
responsible	1925	1522
government	1925	1523
in	1925	1524
some	1925	1525
of	1925	1526
the	1925	1527
small	1925	1528
countries	1925	1529
of	1925	1530
the	1925	1531
western	1925	1532
hemisphere	1925	1533
our	1925	1534
private	1925	1535
citizens	1925	1536
have	1925	1537
advanced	1925	1538
large	1925	1539
sums	1925	1540
of	1925	1541
money	1925	1542
to	1925	1543
assist	1925	1544
in	1925	1545
the	1925	1546
necessary	1925	1547
financing	1925	1548
and	1925	1549
relief	1925	1550
of	1925	1551
the	1925	1552
old	1925	1553
world	1925	1554
we	1925	1555
have	1925	1556
not	1925	1557
failed	1925	1558
nor	1925	1559
shall	1925	1560
we	1925	1561
fail	1925	1562
to	1925	1563
respond	1925	1564
whenever	1925	1565
necessary	1925	1566
to	1925	1567
mitigate	1925	1568
human	1925	1569
suffering	1925	1570
and	1925	1571
assist	1925	1572
in	1925	1573
the	1925	1574
rehabilitation	1925	1575
of	1925	1576
distressed	1925	1577
nations	1925	1578
these	1925	1579
too	1925	1580
are	1925	1581
requirements	1925	1582
which	1925	1583
must	1925	1584
be	1925	1585
met	1925	1586
by	1925	1587
reason	1925	1588
of	1925	1589
our	1925	1590
vast	1925	1591
powers	1925	1592
and	1925	1593
the	1925	1594
place	1925	1595
we	1925	1596
hold	1925	1597
in	1925	1598
the	1925	1599
world	1925	1600
some	1925	1601
of	1925	1602
the	1925	1603
best	1925	1604
thought	1925	1605
of	1925	1606
mankind	1925	1607
has	1925	1608
long	1925	1609
been	1925	1610
seeking	1925	1611
for	1925	1612
a	1925	1613
formula	1925	1614
for	1925	1615
permanent	1925	1616
peace	1925	1617
undoubtedly	1925	1618
the	1925	1619
clarification	1925	1620
of	1925	1621
the	1925	1622
principles	1925	1623
of	1925	1624
international	1925	1625
law	1925	1626
would	1925	1627
be	1925	1628
helpful	1925	1629
and	1925	1630
the	1925	1631
efforts	1925	1632
of	1925	1633
scholars	1925	1634
to	1925	1635
prepare	1925	1636
such	1925	1637
a	1925	1638
work	1925	1639
for	1925	1640
adoption	1925	1641
by	1925	1642
the	1925	1643
various	1925	1644
nations	1925	1645
should	1925	1646
have	1925	1647
our	1925	1648
sympathy	1925	1649
and	1925	1650
support	1925	1651
much	1925	1652
may	1925	1653
be	1925	1654
hoped	1925	1655
for	1925	1656
from	1925	1657
the	1925	1658
earnest	1925	1659
studies	1925	1660
of	1925	1661
those	1925	1662
who	1925	1663
advocate	1925	1664
the	1925	1665
outlawing	1925	1666
of	1925	1667
aggressive	1925	1668
war	1925	1669
but	1925	1670
all	1925	1671
these	1925	1672
plans	1925	1673
and	1925	1674
preparations	1925	1675
these	1925	1676
treaties	1925	1677
and	1925	1678
covenants	1925	1679
will	1925	1680
not	1925	1681
of	1925	1682
themselves	1925	1683
be	1925	1684
adequate	1925	1685
one	1925	1686
of	1925	1687
the	1925	1688
greatest	1925	1689
dangers	1925	1690
to	1925	1691
peace	1925	1692
lies	1925	1693
in	1925	1694
the	1925	1695
economic	1925	1696
pressure	1925	1697
to	1925	1698
which	1925	1699
people	1925	1700
find	1925	1701
themselves	1925	1702
subjected	1925	1703
one	1925	1704
of	1925	1705
the	1925	1706
most	1925	1707
practical	1925	1708
things	1925	1709
to	1925	1710
be	1925	1711
done	1925	1712
in	1925	1713
the	1925	1714
world	1925	1715
is	1925	1716
to	1925	1717
seek	1925	1718
arrangements	1925	1719
under	1925	1720
which	1925	1721
such	1925	1722
pressure	1925	1723
may	1925	1724
be	1925	1725
removed	1925	1726
so	1925	1727
that	1925	1728
opportunity	1925	1729
may	1925	1730
be	1925	1731
renewed	1925	1732
and	1925	1733
hope	1925	1734
may	1925	1735
be	1925	1736
revived	1925	1737
there	1925	1738
must	1925	1739
be	1925	1740
some	1925	1741
assurance	1925	1742
that	1925	1743
effort	1925	1744
and	1925	1745
endeavor	1925	1746
will	1925	1747
be	1925	1748
followed	1925	1749
by	1925	1750
success	1925	1751
and	1925	1752
prosperity	1925	1753
in	1925	1754
the	1925	1755
making	1925	1756
and	1925	1757
financing	1925	1758
of	1925	1759
such	1925	1760
adjustments	1925	1761
there	1925	1762
is	1925	1763
not	1925	1764
only	1925	1765
an	1925	1766
opportunity	1925	1767
but	1925	1768
a	1925	1769
real	1925	1770
duty	1925	1771
for	1925	1772
america	1925	1773
to	1925	1774
respond	1925	1775
with	1925	1776
her	1925	1777
counsel	1925	1778
and	1925	1779
her	1925	1780
resources	1925	1781
conditions	1925	1782
must	1925	1783
be	1925	1784
provided	1925	1785
under	1925	1786
which	1925	1787
people	1925	1788
can	1925	1789
make	1925	1790
a	1925	1791
living	1925	1792
and	1925	1793
work	1925	1794
out	1925	1795
of	1925	1796
their	1925	1797
difficulties	1925	1798
but	1925	1799
there	1925	1800
is	1925	1801
another	1925	1802
element	1925	1803
more	1925	1804
important	1925	1805
than	1925	1806
all	1925	1807
without	1925	1808
which	1925	1809
there	1925	1810
cannot	1925	1811
be	1925	1812
the	1925	1813
slightest	1925	1814
hope	1925	1815
of	1925	1816
a	1925	1817
permanent	1925	1818
peace	1925	1819
that	1925	1820
element	1925	1821
lies	1925	1822
in	1925	1823
the	1925	1824
heart	1925	1825
of	1925	1826
humanity	1925	1827
unless	1925	1828
the	1925	1829
desire	1925	1830
for	1925	1831
peace	1925	1832
be	1925	1833
cherished	1925	1834
there	1925	1835
unless	1925	1836
this	1925	1837
fundamental	1925	1838
and	1925	1839
only	1925	1840
natural	1925	1841
source	1925	1842
of	1925	1843
brotherly	1925	1844
love	1925	1845
be	1925	1846
cultivated	1925	1847
to	1925	1848
its	1925	1849
highest	1925	1850
degree	1925	1851
all	1925	1852
artificial	1925	1853
efforts	1925	1854
will	1925	1855
be	1925	1856
in	1925	1857
vain	1925	1858
peace	1925	1859
will	1925	1860
come	1925	1861
when	1925	1862
there	1925	1863
is	1925	1864
realization	1925	1865
that	1925	1866
only	1925	1867
under	1925	1868
a	1925	1869
reign	1925	1870
of	1925	1871
law	1925	1872
based	1925	1873
on	1925	1874
righteousness	1925	1875
and	1925	1876
supported	1925	1877
by	1925	1878
the	1925	1879
religious	1925	1880
conviction	1925	1881
of	1925	1882
the	1925	1883
brotherhood	1925	1884
of	1925	1885
man	1925	1886
can	1925	1887
there	1925	1888
be	1925	1889
any	1925	1890
hope	1925	1891
of	1925	1892
a	1925	1893
complete	1925	1894
and	1925	1895
satisfying	1925	1896
life	1925	1897
parchment	1925	1898
will	1925	1899
fail	1925	1900
the	1925	1901
sword	1925	1902
will	1925	1903
fail	1925	1904
it	1925	1905
is	1925	1906
only	1925	1907
the	1925	1908
spiritual	1925	1909
nature	1925	1910
of	1925	1911
man	1925	1912
that	1925	1913
can	1925	1914
be	1925	1915
triumphant	1925	1916
it	1925	1917
seems	1925	1918
altogether	1925	1919
probable	1925	1920
that	1925	1921
we	1925	1922
can	1925	1923
contribute	1925	1924
most	1925	1925
to	1925	1926
these	1925	1927
important	1925	1928
objects	1925	1929
by	1925	1930
maintaining	1925	1931
our	1925	1932
position	1925	1933
of	1925	1934
political	1925	1935
detachment	1925	1936
and	1925	1937
independence	1925	1938
we	1925	1939
are	1925	1940
not	1925	1941
identified	1925	1942
with	1925	1943
any	1925	1944
old	1925	1945
world	1925	1946
interests	1925	1947
this	1925	1948
position	1925	1949
should	1925	1950
be	1925	1951
made	1925	1952
more	1925	1953
and	1925	1954
more	1925	1955
clear	1925	1956
in	1925	1957
our	1925	1958
relations	1925	1959
with	1925	1960
all	1925	1961
foreign	1925	1962
countries	1925	1963
we	1925	1964
are	1925	1965
at	1925	1966
peace	1925	1967
with	1925	1968
all	1925	1969
of	1925	1970
them	1925	1971
our	1925	1972
program	1925	1973
is	1925	1974
never	1925	1975
to	1925	1976
oppress	1925	1977
but	1925	1978
always	1925	1979
